datetime,duration,duration_riding,distance,distance_total,speed,speed_avg,speed_avg_riding,speed_max,speed_limit,acceleration,voltage,current,current_phase,power,battery,temp,temp_motor,temp_batt,safety_margin,cpu_load,tilt,roll,fan,alert,alarm,gps_datetime,gps_duration,gps_duration_riding,gps_distance,gps_lat,gps_lon,gps_speed,gps_speed_avg,gps_speed_avg_riding,gps_speed_max,gps_alt,gps_bearing,gps_acc,hr,extra
2025-07-16T18:15:51.089+0200,3103,1020,6.450,244.090,0.00,17.85,22.91,34.39,35.00,0.00,79.90,0.08,,6,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:15:51.000+0200,3006,948,5.994,48.1107650,-1.7025167,0.00,6.81,21.46,32.26,37.7,119,4,,info.id=UP1A.231005.007
2025-07-16T18:15:51.106+0200,3103,1020,6.450,244.090,0.00,17.85,22.91,34.39,35.00,0.00,79.90,0.08,,6,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:15:51.000+0200,3006,948,5.994,48.1107650,-1.7025167,0.00,6.81,21.46,32.26,37.7,119,4,,info.model=T803D
2025-07-16T18:15:51.738+0200,3104,1020,6.450,244.090,0.00,17.84,22.91,34.39,35.00,0.00,79.92,0.07,,6,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:15:51.000+0200,3007,948,5.994,48.1107650,-1.7025167,0.00,6.81,21.46,32.26,37.7,119,4,,info.product=T803D_EEA
2025-07-16T18:15:51.754+0200,3104,1020,6.450,244.090,0.00,17.84,22.91,34.39,35.00,0.00,79.92,0.07,,6,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:15:51.000+0200,3007,948,5.994,48.1107650,-1.7025167,0.00,6.81,21.46,32.26,37.7,119,4,,info.sdk=34
2025-07-16T18:15:52.298+0200,3104,1020,6.450,244.090,0.00,17.83,22.91,34.39,35.00,0.00,79.90,0.12,,10,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:15:52.000+0200,3007,948,5.994,48.1107650,-1.7025167,0.00,6.81,21.46,32.26,37.7,119,4,,info.instance=4d7e824fccf1c8a8
2025-07-16T18:15:53.675+0200,3106,1020,6.450,244.090,0.00,17.82,22.91,34.39,35.00,0.00,79.92,0.06,,5,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:15:53.000+0200,3009,948,5.994,48.1107650,-1.7025167,0.00,6.80,21.46,32.26,37.7,119,4,,info.appVersionName=2.54.0
2025-07-16T18:15:53.696+0200,3106,1020,6.450,244.090,0.00,17.82,22.91,34.39,35.00,0.00,79.92,0.06,,5,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:15:53.000+0200,3009,948,5.994,48.1107650,-1.7025167,0.00,6.80,21.46,32.26,37.7,119,4,,info.appVersionCode=2020540000
2025-07-16T18:15:54.202+0200,3106,1020,6.450,244.090,0.00,17.82,22.91,34.39,35.00,0.00,79.90,0.08,,6,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:15:54.000+0200,3009,948,5.994,48.1107650,-1.7025167,0.00,6.80,21.46,32.26,37.7,119,4,,info.timeZone=Europe/Paris
2025-07-16T18:15:54.222+0200,3106,1020,6.450,244.090,0.00,17.81,22.91,34.39,35.00,0.00,79.94,0.04,,3,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:15:54.000+0200,3009,948,5.994,48.1107650,-1.7025167,0.00,6.80,21.46,32.26,37.7,119,4,,info.gnssTimeSkew=-155
2025-07-16T18:15:54.746+0200,3107,1020,6.450,244.090,0.00,17.80,22.91,34.39,35.00,0.00,79.92,0.04,,3,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:15:54.000+0200,3010,948,5.994,48.1107650,-1.7025167,0.00,6.80,21.46,32.26,37.7,119,4,,info.networkTimeSkew=-160
2025-07-16T18:15:54.770+0200,3107,1020,6.450,244.090,0.00,17.80,22.91,34.39,35.00,0.00,79.92,0.04,,3,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:15:54.000+0200,3010,948,5.994,48.1107650,-1.7025167,0.00,6.80,21.46,32.26,37.7,119,4,,info.gpsTimeSkew=-70
2025-07-16T18:15:55.275+0200,3107,1020,6.450,244.090,0.00,17.80,22.91,34.39,35.00,0.00,79.90,0.09,,7,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:15:55.000+0200,3010,948,5.994,48.1107650,-1.7025167,0.00,6.80,21.46,32.26,37.7,119,3,,info.gpsTimeCorrection=0
2025-07-16T18:15:55.301+0200,3107,1020,6.450,244.090,0.00,17.80,22.91,34.39,35.00,0.00,79.90,0.09,,7,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:15:55.000+0200,3010,948,5.994,48.1107650,-1.7025167,0.00,6.80,21.46,32.26,37.7,119,3,,
2025-07-16T18:15:55.891+0200,3108,1020,6.450,244.090,0.00,17.78,22.91,34.39,35.00,0.00,79.90,0.09,,7,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:15:55.000+0200,3011,948,5.994,48.1107650,-1.7025167,0.00,6.80,21.46,32.26,37.7,119,3,,
2025-07-16T18:15:55.914+0200,3108,1020,6.450,244.090,0.00,17.78,22.91,34.39,35.00,0.00,79.90,0.09,,7,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:15:55.000+0200,3011,948,5.994,48.1107650,-1.7025167,0.00,6.80,21.46,32.26,37.7,119,3,,
2025-07-16T18:15:55.934+0200,3108,1020,6.450,244.090,0.00,17.78,22.91,34.39,35.00,0.00,79.90,0.09,,7,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:15:55.000+0200,3011,948,5.994,48.1107650,-1.7025167,0.00,6.80,21.46,32.26,37.7,119,3,,
2025-07-16T18:15:56.711+0200,3108,1020,6.450,244.090,0.00,17.77,22.91,34.39,35.00,0.00,79.90,0.09,,7,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:15:56.000+0200,3012,948,5.994,48.1107450,-1.7024650,0.44,6.80,21.46,32.26,36.9,119,3,,
2025-07-16T18:15:56.738+0200,3108,1020,6.450,244.090,0.00,17.77,22.91,34.39,35.00,0.00,79.90,0.09,,7,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:15:56.000+0200,3012,948,5.994,48.1107450,-1.7024650,0.44,6.80,21.46,32.26,36.9,119,3,,
2025-07-16T18:15:58.367+0200,3110,1020,6.450,244.090,0.00,17.76,22.91,34.39,35.00,0.00,79.90,0.09,,7,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:15:58.000+0200,3013,948,5.994,48.1107217,-1.7024917,0.00,6.79,21.46,32.26,35.1,119,3,,
